Main Category,Sub Category,Sub Category Link,Job Title,Job Title Link,Salary,Salary Link,Average Salary,Educational Levels,No of Candidates,No of Jobs,Skills
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Banking,https://www.careerbuilder.com/jobs-banking,$72723,https://www.careerbuilder.com/salary-banking,"$72,500","{'VOCATIONAL': '$52,500', 'HIGH SCHOOL': '$50,000', 'ASSOCIATE': '$54,500', 'BACHELOR': '$72,500', 'MASTER': '$85,500', 'DOCTORATE': '$96,000'}","1,300,261","14,247,516","['Retail Banking', 'Unsecured Debt', 'Loan Origination', 'Refinancing', 'Credit Reports', 'Underwriting', 'Mortgage Loans', 'Commercial Banking', 'Appraisals', 'Subprime Lending']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Bookkeeper,https://www.careerbuilder.com/jobs-bookkeeper,$51904,https://www.careerbuilder.com/salary-bookkeeper,"$66,000","{'VOCATIONAL': '$46,000', 'HIGH SCHOOL': '$47,000', 'ASSOCIATE': '$49,000', 'BACHELOR': '$57,000', 'MASTER': '$63,000', 'DOCTORATE': '$68,000'}","346,668","1,739,994","['Financial Transactions', 'Financial Statements', 'Financial Analysis', 'General Ledger', 'Accounting Systems', 'Collections', 'Balance Sheet', 'Accounts Payable', 'Accounting', 'Tax Planning', 'Tax Preparation', 'Tax Compliance Software', 'Accounts Receivable', 'Account Analysis', 'Accounting Codes', 'Accounting Policy', 'Accrual Accounting', 'Double Entry Accounting', 'Generally Accepted Accounting Principles', 'Maintain Fiscal Integrity', 'Quickbooks (Accounting Software)', 'Account Reconciliation', 'Trust Accounting System', 'Tax Consulting', 'Tax Return', 'Accounting Softwares', 'Bookkeeping', 'Accruals', 'Bank Reconciliations', 'Fixed Asset', 'Property Tax', 'Peachtree (Accounting Software)', 'Depreciation', 'Income Statement', 'Ledgers (Accounting)', 'Record Payments', 'Prepare Financial Reports', 'Business Transactions', 'Tax Preparations', 'Accounts Reconciliation', 'Bank Account Reconciliation', 'Reconciling Transactions', 'Credit Card Reconciliation', 'Auditing', 'Financial Auditing', 'Deposit Accounts', 'Post Customer Payment']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Broker,https://www.careerbuilder.com/jobs-broker,$76389,https://www.careerbuilder.com/salary-broker,"$94,500","{'VOCATIONAL': '$68,500', 'HIGH SCHOOL': '$65,000', 'ASSOCIATE': '$70,500', 'BACHELOR': '$84,000', 'MASTER': '$94,000', 'DOCTORATE': '$103,000'}","214,009",0,"['Sales', 'Relationship Building', 'Sales Management', 'Selling Techniques', 'Business Development', 'Marketing', 'Value (Economy)', 'Customer Experience', 'Business Acumen', 'Business Licensing']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Budget Analyst,https://www.careerbuilder.com/jobs-budget-analyst,$83959,https://www.careerbuilder.com/salary-budget-analyst,"$96,500","{'VOCATIONAL': '$78,500', 'HIGH SCHOOL': '$78,000', 'ASSOCIATE': '$80,500', 'BACHELOR': '$96,500', 'MASTER': '$108,500', 'DOCTORATE': '$117,500'}","231,795","1,271,610","['Accounting', 'Financial Statements', 'Auditing', 'Taxation', 'Generally Accepted Accounting Principles', 'Forecasting', 'Financial Analysis', 'Internal Controls', 'General Ledger', 'Reconciliation']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Business Analyst,https://www.careerbuilder.com/jobs-business-analyst,$87843,https://www.careerbuilder.com/salary-business-analyst,"$87,000","{'VOCATIONAL': '$73,500', 'HIGH SCHOOL': '$69,000', 'ASSOCIATE': '$72,500', 'BACHELOR': '$87,500', 'MASTER': '$99,500', 'DOCTORATE': '$110,000'}","754,071","7,565,299","['Business Application', 'Test Of Software', 'Business Action Plans', 'Business Modelling', 'Business Application Development', 'Systems Design', 'Systems Analysis', 'Business Requirements', 'Business Process', 'Business Analysis', 'Business Operations']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,CFO,https://www.careerbuilder.com/jobs-cfo,$110841,https://www.careerbuilder.com/salary-cfo,"$107,500","{'VOCATIONAL': '$67,000', 'HIGH SCHOOL': '$69,500', 'ASSOCIATE': '$71,000', 'BACHELOR': '$105,000', 'MASTER': '$124,500', 'DOCTORATE': '$133,000'}","110,527","628,466",[]
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Claims Adjuster,https://www.careerbuilder.com/jobs-claims-adjuster,$69683,https://www.careerbuilder.com/salary-claims-adjuster,"$69,500","{'VOCATIONAL': '$52,500', 'HIGH SCHOOL': '$53,500', 'ASSOCIATE': '$54,000', 'BACHELOR': '$63,500', 'MASTER': '$71,000', 'DOCTORATE': '$87,000'}","41,712","315,741","['Accounting', 'Auditing', 'Finance', 'Analysis', 'Reports', 'Microsoft Excel', 'Forecasting', 'Taxation', 'Negotiation', 'Financial Statements', 'Time Management', 'Inclusion', 'Interpersonal Skills', 'Fair Labor Standards Act', 'Business Licensing', 'Written Communication', 'State Laws', 'Total Rewards', 'Retailing', 'Research']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Claims Examiner,https://www.careerbuilder.com/jobs-claims-examiner,$65023,https://www.careerbuilder.com/salary-claims-examiner,"$66,000","{'VOCATIONAL': '$54,000', 'HIGH SCHOOL': '$50,500', 'ASSOCIATE': '$54,500', 'BACHELOR': '$64,500', 'MASTER': '$73,000', 'DOCTORATE': '$87,500'}","19,381",0,"['Claims', 'Medicare', 'Medicare Advantage', 'Medicaid', 'Medicare Part D', 'Appeals', 'Resource Based Relative Value Scale', 'Insurance Policies', 'Managed Care', 'Billing']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Claims Specialist,https://www.careerbuilder.com/jobs-claims-specialist,$53338,https://www.careerbuilder.com/salary-claims-specialist,"$65,500","{'VOCATIONAL': '$48,000', 'HIGH SCHOOL': '$49,500', 'ASSOCIATE': '$52,000', 'BACHELOR': '$64,500', 'MASTER': '$75,000', 'DOCTORATE': '$93,500'}","197,969","969,686","['Claims', 'Collections', 'Billing', 'Insurance', 'Call Centers', 'Written Communication', 'Microsoft Excel', 'Data Entry', 'Microsoft Outlook', 'Filing']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Coordinator,https://www.careerbuilder.com/jobs-coordinator,$70068,https://www.careerbuilder.com/salary-coordinator,"$62,500","{'VOCATIONAL': '$53,500', 'HIGH SCHOOL': '$52,500', 'ASSOCIATE': '$55,500', 'BACHELOR': '$62,500', 'MASTER': '$68,500', 'DOCTORATE': '$78,500'}","1,157,456","8,697,702",[]
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Credit Analyst,https://www.careerbuilder.com/jobs-credit-analyst,$66574,https://www.careerbuilder.com/salary-credit-analyst,"$77,000","{'VOCATIONAL': '$62,500', 'HIGH SCHOOL': '$61,500', 'ASSOCIATE': '$65,000', 'BACHELOR': '$84,000', 'MASTER': '$99,000', 'DOCTORATE': '$109,500'}","180,427","934,757","['Accounting', 'Taxation', 'Assets', 'Finance', 'Financial Statements', 'Auditing', 'Investments', 'Securities (Finance)', 'Financial Analysis', 'Forecasting']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Equity Analyst,https://www.careerbuilder.com/jobs-equity-analyst,$95968,https://www.careerbuilder.com/salary-equity-analyst,"$109,000","{'VOCATIONAL': '$62,500', 'HIGH SCHOOL': '$88,500', 'ASSOCIATE': '$73,500', 'BACHELOR': '$105,000', 'MASTER': '$123,000', 'DOCTORATE': '$135,500'}","53,095","512,561","['Financial Modeling', 'Corporate Finance', 'Financial Statement Analysis', 'Treasury', 'Private Equity', 'Financial Institution', 'Financial Analysis', 'Investments', 'Financial Planning', 'Leverage']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Escrow Assistant,https://www.careerbuilder.com/jobs-escrow-assistant,$51222,https://www.careerbuilder.com/salary-escrow-assistant,"$59,500","{'VOCATIONAL': '$51,500', 'HIGH SCHOOL': '$50,000', 'ASSOCIATE': '$52,000', 'BACHELOR': '$59,000', 'MASTER': '$69,500', 'DOCTORATE': '$85,500'}","16,595","62,018","['Appraisals', 'Credit Reports', 'Mortgage Loans', 'Loan Servicing', 'Fair Debt Collection Practices Act', 'Skiptrace', 'Cancellations', 'Refinancing', 'Loan Origination', 'Real Estates']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Executive Assistant,https://www.careerbuilder.com/jobs-executive-assistant,$53541,https://www.careerbuilder.com/salary-executive-assistant,"$69,500","{'VOCATIONAL': '$53,000', 'HIGH SCHOOL': '$54,500', 'ASSOCIATE': '$57,500', 'BACHELOR': '$69,000', 'MASTER': '$81,000', 'DOCTORATE': '$94,000'}","472,508","1,820,528","['Time Management', 'Administration', 'Arrange Meeting', 'Problem Solving', 'Decision Making', 'Clerical Works', 'Arrange Accommodation', 'Book Travel', 'Facilitate Work', 'Organize Schedule', 'Arranging Meetings', 'Scheduling Meetings', 'Communications', 'Office Supplies', 'Telephone Skills', 'Appointment Scheduling', 'Support Senior Executive', 'Prepare Presentation', 'Draft Document', 'Complete Expense Report', 'Exercise Discretion', 'Represent Executive', 'Handle Information Request', 'Make Appointment', 'Perform Secretarial Duty', 'Computer Literacy', 'Office Support Services', 'Coordinate Event', 'Spreadsheets', 'Taking Meeting Minutes', 'Generate Report', 'Order Supply', 'Prepare Correspondence', 'Take Message']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,General Manager,https://www.careerbuilder.com/jobs-general-manager,$55953,https://www.careerbuilder.com/salary-general-manager,"$70,500","{'VOCATIONAL': '$57,000', 'HIGH SCHOOL': '$54,500', 'ASSOCIATE': '$59,000', 'BACHELOR': '$72,500', 'MASTER': '$84,500', 'DOCTORATE': '$95,000'}","2,181,088","22,608,849",[]
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Insurance,https://www.careerbuilder.com/jobs-insurance,$99697,https://www.careerbuilder.com/salary-insurance,"$83,000","{'VOCATIONAL': '$49,000', 'HIGH SCHOOL': '$49,000', 'ASSOCIATE': '$53,500', 'BACHELOR': '$69,000', 'MASTER': '$81,500', 'DOCTORATE': '$97,000'}","2,407,976","52,542,991","['Collections', 'Billing', 'Deposit Accounts', 'Accounts Receivable', 'Bookkeeping', 'Receivables', 'Payment Processing', 'Accounts Payable', 'Data Entry', 'Office Management']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Insurance Agent,https://www.careerbuilder.com/jobs-insurance-agent,$132861,https://www.careerbuilder.com/salary-insurance-agent,"$113,500","{'VOCATIONAL': '$55,500', 'HIGH SCHOOL': '$51,500', 'ASSOCIATE': '$55,000', 'BACHELOR': '$71,000', 'MASTER': '$86,500', 'DOCTORATE': '$106,000'}","235,091","3,628,215","['Customer Service', 'Insurance Sales', 'Insurance', 'Products For Insurance', 'Insurance Policies', 'Customer Satisfaction', 'Sales']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Investment Advisor,https://www.careerbuilder.com/jobs-investment-advisor,$103558,https://www.careerbuilder.com/salary-investment-advisor,"$105,000","{'VOCATIONAL': '$85,500', 'HIGH SCHOOL': '$64,500', 'ASSOCIATE': '$82,000', 'BACHELOR': '$101,000', 'MASTER': '$122,500', 'DOCTORATE': '$140,500'}","75,186","1,010,286","['Retail Banking', 'Commercial Banking', 'Unsecured Debt', 'Series 7 General Securities Representative License (Stockbroker)', 'Financial Industry Regulatory Authorities', 'Financial Services', 'Annuities', 'Brokerage', 'Investment Management', 'Investments']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Investment Analyst,https://www.careerbuilder.com/jobs-investment-analyst,$85375,https://www.careerbuilder.com/salary-investment-analyst,"$100,000","{'VOCATIONAL': '$79,000', 'HIGH SCHOOL': '$81,500', 'ASSOCIATE': '$86,500', 'BACHELOR': '$98,500', 'MASTER': '$112,500', 'DOCTORATE': '$124,500'}","126,987","1,060,521","['Financial Modeling', 'Corporate Finance', 'Financial Statement Analysis', 'Private Equity', 'Financial Institution', 'Investments', 'Treasury', 'Financial Analysis', 'Leverage', 'Financial Accounting']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Loan Officer,https://www.careerbuilder.com/jobs-loan-officer,$,https://www.careerbuilder.com/salary-loan-officer,"$82,000","{'VOCATIONAL': '$64,000', 'HIGH SCHOOL': '$55,000', 'ASSOCIATE': '$57,500', 'BACHELOR': '$77,000', 'MASTER': '$99,000', 'DOCTORATE': '$110,500'}","101,805","805,169","['Business Development', 'Implement Sale Strategy', 'Address Prospective Client', 'Negotiation', 'Cultivating Long Term Relationships', 'Identifying New Prospects', 'Customer Service', 'Customer Relationship Management', 'Financial Analysis', 'Finance', 'Loan Sales', 'Loan Documentation', 'Credit Analysis', 'Loans', 'Fair Lending Laws', 'Evaluate Their Needs', 'Monitoring Credit', 'Fair Lending Practices', 'Credit Guidelines', 'Loan Accounting', 'Assessing Risk', 'Act On Opportunities', 'Develop Sale Relationship', 'Ensure Performance Objectives', 'Identify Opportunity', 'Computer Literacy', 'Loan Servicing', 'Customer Satisfaction', 'Credit Reports', 'Prospecting New Clients', 'Interpersonal Skills', 'Account Management']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Loan Originator,https://www.careerbuilder.com/jobs-loan-originator,$76620,https://www.careerbuilder.com/salary-loan-originator,"$79,500","{'VOCATIONAL': '$53,000', 'HIGH SCHOOL': '$58,500', 'ASSOCIATE': '$66,500', 'BACHELOR': '$71,500', 'MASTER': '$80,500', 'DOCTORATE': '$95,000'}","28,034","338,093","['Unsecured Debt', 'Loan Origination', 'Appraisals', 'Real Estate Settlement Procedures Act', 'Subprime Lending', 'Truth In Lending Act', 'Refinancing', 'Loss Mitigation', 'Fair Debt Collection Practices Act', 'Fraud Prevention And Detection', 'Finance', 'Government Contracting', 'Revenues', 'Financial Planning', 'Financial Services', 'Accounting', 'Business Process', 'Risk Management']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Loan Processor,https://www.careerbuilder.com/jobs-loan-processor,$60051,https://www.careerbuilder.com/salary-loan-processor,"$73,000","{'VOCATIONAL': '$55,000', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$53,500', 'BACHELOR': '$63,000', 'MASTER': '$70,500', 'DOCTORATE': '$80,500'}","78,698","533,772","['Financial Services', 'Financial Transactions', 'Financial Statements', 'Financial Analysis', 'Performing Account Analysis', 'Verification Of Income', 'Consumer Lending Regulations', 'Lending Procedures', 'Structure Loans', 'Analyzing Credit', 'Funding Process', 'Account Processing', 'Loan Decisions', 'Loan Application', 'Credit Analysis', 'Loan Servicing', 'Credit Reports']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Loss Prevention Manager,https://www.careerbuilder.com/jobs-loss-prevention-manager,$36760,https://www.careerbuilder.com/salary-loss-prevention-manager,"$67,000","{'VOCATIONAL': '$55,500', 'HIGH SCHOOL': '$52,000', 'ASSOCIATE': '$57,000', 'BACHELOR': '$65,000', 'MASTER': '$77,000', 'DOCTORATE': '$93,000'}","272,951","1,890,097","['Requisition Management', 'Risk Assessments', 'Performance Management', 'Operations Management', 'Metrics', 'Risk Management', 'Process Improvements (Business)', 'Industrial Relations', 'Investigation', 'Leadership']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Mortgage Closer,https://www.careerbuilder.com/jobs-mortgage-closer,$55817,https://www.careerbuilder.com/salary-mortgage-closer,"$72,500","{'VOCATIONAL': '$56,500', 'HIGH SCHOOL': '$55,000', 'ASSOCIATE': '$60,500', 'BACHELOR': '$75,500', 'MASTER': '$92,000', 'DOCTORATE': '$97,500'}","82,739","584,928","['Unsecured Debt', 'Loan Origination', 'Mortgage Loans', 'Retail Banking', 'Underwriting', 'Appraisals', 'Credit Reports', 'Wholesaling', 'Call Centers', 'Loan Servicing']"
Accounting and Financial Jobs,Banking and Insurance,https://www.careerbuilder.com/browse/category/banking-and-insurance,Mortgage Loan Officer,https://www.careerbuilder.com/jobs-mortgage-loan-officer,$72759,https://www.careerbuilder.com/salary-mortgage-loan-officer,"$78,000","{'VOCATIONAL': '$62,500', 'HIGH SCHOOL': '$58,000', 'ASSOCIATE': '$61,000', 'BACHELOR': '$70,500', 'MASTER': '$80,500', 'DOCTORATE': '$98,000'}","57,030","426,320","['Insurance Sales', 'Business Licensing', 'Unsecured Debt', 'Retailing', 'Loan Origination', 'Sales', 'Underwriting', 'Selling Techniques', 'Transaction Processing (Business)', 'Value (Economy)']"
